,DualDragon,Niu,Fish,91Su,Havana,Leviathan,Xaq,ATalkingDog,knl,xinghuo,mie523,coolmoon,jibber,reve,steve,yohen,fenxiaosd,tange,savior,soryuushi,elsa975,mona,mxmbjs,josuke,tianxuan,linda,wuwuwu,sora,shero,halevy
17:00:00,252,16,0,367,65,238,294,0,0,310,132,21,581,36,0,0,59,44,0,43,0,1312,1555,617,0,47,0,0,154,434
17:00:15,252,16,0,364,0,238,294,0,0,310,132,27,580,37,0,0,59,45,26,44,0,1330,1555,617,0,37,0,30,154,433
17:00:30,251,15,0,332,0,238,294,0,0,310,132,21,581,36,0,0,59,46,41,24,0,1330,1558,617,0,44,0,45,154,433
17:00:45,251,18,0,330,0,238,294,0,0,310,131,21,581,36,0,0,59,45,37,41,0,1327,1556,618,0,43,0,45,154,425
17:01:00,251,14,0,329,0,238,295,0,0,310,131,27,581,36,0,0,59,45,42,0,0,1330,1557,618,0,39,0,44,153,434
17:01:15,251,18,0,364,0,238,294,0,0,311,132,26,581,36,0,0,61,45,43,43,0,1255,1553,618,0,45,0,45,154,431
17:01:30,251,29,91,365,0,237,296,0,0,310,133,26,567,36,0,0,60,45,40,43,0,1222,1539,617,0,47,0,46,154,411
17:01:45,251,30,92,362,0,238,294,0,0,310,131,27,581,35,0,0,58,44,46,43,0,1324,1555,617,0,46,0,45,155,411
17:02:00,251,30,93,361,0,238,294,0,0,310,131,21,581,35,0,0,58,45,47,43,0,1325,1554,618,0,48,0,46,155,411
17:02:15,251,30,92,361,0,237,294,0,0,309,132,21,581,35,0,0,58,44,48,44,0,1327,1553,618,0,47,0,45,154,411
17:02:30,251,30,93,331,0,237,294,0,0,309,131,21,582,35,0,0,59,45,48,43,0,1325,1550,618,0,47,0,45,155,411
17:02:45,251,30,92,333,0,237,294,0,0,309,132,21,581,35,0,0,61,45,48,43,0,1325,1550,619,0,47,0,45,155,411
17:03:00,251,31,92,365,0,237,294,0,0,309,132,21,580,35,0,0,60,45,47,44,0,1325,1552,618,0,47,0,45,154,411
17:03:15,251,31,94,363,0,237,294,0,0,310,131,27,580,35,0,0,60,45,47,43,0,1324,1551,619,0,47,0,46,155,411
17:03:30,251,30,92,360,0,237,294,0,0,311,132,27,580,35,0,0,59,45,46,44,0,1325,1553,618,0,47,0,45,155,411
17:03:45,251,30,92,361,0,237,293,0,0,310,132,27,580,35,0,0,60,44,46,44,0,1325,1553,619,0,47,0,45,155,411
17:04:00,251,30,93,362,0,236,294,0,0,311,132,26,581,35,0,0,60,44,47,43,0,1325,1552,618,0,47,0,46,156,411
17:04:15,251,30,94,362,0,236,294,0,0,311,132,21,581,35,0,0,60,44,46,43,0,1325,1552,619,0,47,0,45,153,411
17:04:30,251,30,92,361,0,236,294,0,0,312,130,26,581,35,0,0,59,44,46,43,0,1325,1554,618,0,47,0,45,154,411
17:04:45,251,30,92,364,0,236,294,0,0,310,132,26,580,36,0,0,59,43,47,44,0,1324,1553,619,0,47,0,44,155,72
17:05:00,251,30,92,365,0,235,294,0,0,312,130,26,580,36,0,0,59,44,46,44,0,1324,1554,619,0,47,0,45,155,72
17:05:15,508,30,92,364,0,235,294,0,0,312,132,26,580,35,0,0,58,44,46,43,0,1325,1554,619,0,47,0,45,154,72
17:05:30,509,30,93,332,0,236,294,0,0,310,132,21,581,35,0,0,60,44,47,44,0,1325,1553,618,0,47,0,44,156,72
17:05:45,510,30,93,329,0,236,294,0,0,311,132,21,581,35,0,0,58,43,46,44,0,1326,1554,618,0,47,0,45,157,72
17:06:00,510,30,92,362,0,236,293,0,0,311,132,26,581,35,0,0,60,44,46,43,0,1326,1555,619,0,47,0,45,155,72
17:06:15,509,30,93,362,0,235,293,0,0,310,132,26,581,35,0,0,59,44,47,43,0,1327,1556,620,0,47,0,45,156,72
17:06:30,510,30,92,327,0,235,293,0,0,311,133,27,580,35,0,0,60,44,47,43,0,1327,1556,620,0,47,0,46,153,72
17:06:45,511,30,92,360,0,236,293,0,0,311,133,21,580,35,0,0,60,45,46,43,0,1327,1558,620,0,47,0,46,153,72
17:07:00,511,29,92,363,0,236,293,0,0,310,132,26,580,35,0,0,60,44,46,44,0,1327,1554,620,0,47,0,44,155,72
17:07:15,511,30,94,365,0,236,294,0,0,310,131,26,581,35,0,0,60,43,47,44,0,1328,1556,620,0,47,0,45,154,72
17:07:30,511,30,92,323,0,236,294,0,0,310,132,27,581,35,0,0,59,44,46,44,0,1327,1555,620,0,47,0,44,156,72
17:07:45,511,31,94,364,0,236,294,0,0,310,131,21,581,35,0,0,60,44,46,44,0,1326,1556,621,0,47,0,45,154,72
17:08:00,511,31,92,365,0,236,294,0,0,259,132,27,581,35,0,0,60,44,46,43,0,1327,1557,621,0,47,0,46,155,72
17:08:15,512,31,93,364,64,236,294,0,0,259,129,26,582,35,0,0,59,43,47,43,0,1328,1557,621,0,47,0,45,153,72
17:08:30,511,31,93,362,64,236,295,0,0,260,130,26,582,35,0,0,60,43,47,43,0,1329,1556,621,24,47,0,45,153,72
17:08:45,511,30,93,363,64,237,295,0,0,311,130,26,582,35,0,0,61,44,48,43,0,1315,1557,621,24,47,0,44,154,72
17:09:00,513,29,94,331,64,236,295,0,0,311,131,21,582,35,0,0,60,44,48,43,0,1314,1557,620,24,47,0,45,155,72
17:14:00,514,30,95,363,64,236,294,61,0,310,131,27,581,35,0,0,59,44,77,44,0,1316,1557,617,24,47,0,39,154,49
17:14:45,255,30,82,327,64,236,295,70,0,311,132,21,580,35,0,0,59,44,77,44,0,1315,1557,617,24,47,0,3,155,49
17:15:00,255,30,13,327,64,237,295,0,0,311,131,27,580,35,0,0,60,43,78,44,0,1314,1555,618,24,47,0,5,156,71
17:15:45,255,30,7,363,64,238,294,70,0,311,132,27,580,35,0,0,60,44,78,44,0,1314,1557,617,24,48,0,17,154,430
17:16:30,254,19,87,363,63,238,294,30,0,311,131,21,580,35,0,0,0,43,78,43,0,1314,1557,618,24,47,0,43,153,431
17:16:45,255,14,91,360,63,238,294,0,0,311,132,21,579,35,0,0,59,45,77,43,0,1314,1555,618,24,47,0,44,155,431
17:17:30,255,31,90,364,63,237,294,42,0,311,132,21,580,35,0,0,20,44,77,43,0,1315,1557,617,24,47,0,37,154,71
17:17:45,255,31,0,363,63,237,294,42,0,311,132,21,580,35,0,0,8,44,77,43,0,1315,1555,618,24,47,0,42,155,71
17:18:00,255,31,0,365,63,237,294,41,0,311,131,21,580,35,0,0,8,44,77,44,0,1315,1556,617,24,47,0,0,156,71
17:18:15,255,32,0,363,63,237,293,42,0,312,132,27,580,35,0,0,7,44,77,43,0,1314,1556,617,23,47,0,0,154,71
17:18:30,255,32,0,359,63,238,293,42,0,312,134,27,580,35,0,0,7,44,77,43,0,1314,1556,618,23,47,0,0,153,428
17:18:45,256,11,0,362,63,237,293,42,0,260,132,21,580,35,0,0,50,31,77,44,0,1314,1557,618,23,47,0,37,154,427
17:19:00,256,28,96,361,63,237,293,38,43,260,131,21,581,35,0,0,50,44,77,36,0,1316,1554,618,23,47,0,72,154,426
17:19:15,256,30,93,360,63,237,293,69,0,293,133,27,580,35,0,0,44,44,77,10,0,1314,1556,618,23,47,0,58,155,430
17:19:30,256,28,0,360,63,237,293,69,0,295,132,27,581,35,0,0,46,42,75,36,0,1315,1556,618,23,47,0,55,155,426
17:19:45,256,29,94,360,63,237,293,67,0,296,131,21,581,35,0,0,0,0,76,22,0,1315,1556,619,22,46,0,74,154,431
17:20:00,256,32,95,362,63,238,293,65,0,294,132,25,581,35,0,0,0,0,76,39,0,1313,1554,619,22,46,0,71,154,432
17:20:15,257,30,89,360,63,238,294,0,0,295,131,21,582,35,0,0,0,0,76,36,0,1313,1554,618,22,46,0,71,155,431
17:20:30,257,0,94,359,64,238,294,0,0,294,133,21,581,35,0,0,0,0,76,36,0,1315,1555,619,22,31,0,32,156,431
17:20:45,257,0,94,362,63,238,293,30,0,294,133,27,581,35,0,0,0,0,76,36,0,1314,1555,619,23,43,0,32,154,431
17:21:00,257,0,93,359,63,238,293,61,0,294,133,27,580,35,0,0,0,0,77,40,0,1313,1556,618,6,23,0,32,159,431
17:21:15,257,0,93,361,63,237,293,67,0,295,132,21,581,35,0,0,0,0,76,35,0,1312,1561,617,7,34,0,32,154,431
17:21:30,257,30,92,362,64,238,293,70,0,296,133,27,581,35,0,0,0,0,76,38,0,1309,1551,618,7,46,0,32,154,432
17:21:45,257,0,12,363,0,238,294,70,43,296,133,27,581,0,0,0,0,0,77,35,0,1310,1556,618,6,46,0,32,156,432
17:22:00,257,0,6,363,0,238,294,71,43,296,132,27,580,0,0,0,0,0,77,36,0,1311,1556,618,0,47,0,32,155,431
17:22:15,257,0,6,364,0,238,292,71,0,293,133,27,579,0,0,0,57,0,76,35,0,1311,1562,618,0,47,0,76,156,430
17:22:30,257,0,4,326,0,238,291,70,0,295,132,21,581,0,0,0,59,0,77,43,0,1312,1556,618,0,47,0,76,155,427
17:22:45,256,0,6,326,0,239,291,70,0,295,132,21,580,0,0,0,59,0,73,43,0,1310,1549,618,0,47,0,76,156,428
17:23:00,513,0,5,361,0,239,291,71,0,222,133,27,580,0,0,0,59,59,70,44,0,1312,1552,618,0,47,0,69,155,425
17:23:15,515,0,35,329,0,239,291,71,0,217,134,21,579,0,0,0,58,44,71,43,0,1311,1553,617,0,47,0,76,154,427
17:23:30,509,0,96,329,0,239,291,71,0,219,133,21,579,35,0,0,59,29,72,43,0,1311,1553,618,0,47,0,74,155,427
17:23:45,511,0,94,362,0,239,291,70,0,212,133,21,579,35,0,0,58,44,76,44,0,1313,1551,618,0,47,0,74,154,434
